41700142	46964614	40469313	38049887	24455526	21518598	25390845	24882294	24247455	23598192	0	30632913	27729267	26570492	41636483	43313068	40405660	43908853	45095395	48084587	43388955	47680281	44642640	45473736	46543171	51663732	48350706	55116467	53250459	49044237	45443504	49162739	50770666	46998238	46944306	46513620	41750855	47939293	43227802	42668475	43684780	43719047	47652553	44438224	44776688	43541644	43357997	52265454	50407825	42890961	44151804	50814337	46287443	46327716	44455994	45941113	45285538	47088159	49854741	45165025	48546866	43309597	43112145	47797196	54524552	45730218	44607860	48155726	48496418	45326817	43205489	31169637	31645804	31405135	36248792	30724733	30267414
56141365	51279375	46291630	47735886	31169149	30513853	28661218	29450567	32149826	36241751	30632913	0	29798226	29795247	55511802	56208455	53491485	53975630	58365276	57243108	53745596	56093450	55321443	58169659	58559936	57992581	57185617	70481020	67971204	62813390	59703017	64247478	65668901	59948065	60345221	54741575	52056018	55490518	53998201	56300934	52872395	52853880	56502686	55021413	54576825	57139825	55809488	57952251	56619800	53518452	54177687	57298394	56864406	56780639	57112377	58061938	57751307	56033238	57591076	54282564	56651751	55905356	57156182	55440505	58671615	57875405	55927027	62137673	62116385	56537390	55387256	37627364	39672015	40183216	32256941	38005794	36727155
44900503	48877165	38543778	37644782	25506079	27705253	31336158	23740067	23807260	25886281	27729267	29798226	0	16142911	46446426	48316409	42558477	45569274	48324194	51250412	45363252	49297266	47804555	49112745	50150636	53024607	50892725	58427784	55545366	51748184	47279725	50095450	52263283	47880985	48013371	48731995	43639190	49331582	46509791	47718732	45044029	44970040	50820212	47431539	46832605	48690547	47872556	54494909	52231018	45306156	45650425	52882988	48557300	48647605	48747303	49525472	49352007	49538332	51923072	46491014	48992331	48233820	48312400	50526777	55879059	46167207	44919141	50494469	50372635	46038010	44650908	25142808	28001657	26987238	28824399	24460502	23322279
43891490	48457248	38151157	36644181	25204156	26753894	30612975	23421994	23132925	24829702	26570492	29795247	16142911	0	45308605	47203646	41382190	44766265	47206611	50217823	44400163	48446843	46632082	47775568	48836023	52246630	49829378	57421337	54599261	50813133	46257788	49327853	51364742	47131626	47173422	47862834	42581243	48580345	45383776	46324805	44084014	44153047	49870527	46283146	45864082	47205994	46609487	53774422	51547611	44316661	44764490	52141355	47557475	47600480	47534496	48421759	48030226	48493067	50992141	45629905	48318434	46878145	46801491	49666952	55315752	45356874	44071202	49515462	49412872	45227421	43694551	24644297	27544700	26470617	29140054	23787679	22627968
36750215	48241095	42568254	38159390	43534981	42444857	44650130	44700199	40795942	37558941	41636483	55511802	46446426	45308605	0	24921333	24375895	28356112	30146274	45898400	40162188	45175658	41298329	41622915	43245716	51468767	47066057	50070760	48884864	45562678	41827245	44546238	45992423	44595813	44097977	42410279	36703726	43875970	37895329	32547518	39619405	39681856	44981316	40763781	41204181	38362257	39122440	51452351	49077636	37935832	39511249	47964532	44565564	44885227	40892191	42400654	42136943	46565556	49728622	41977538	45406707	39042556	37600488	46095781	54127909	42126141	41949307	43690211	44207647	42475384	39983220	43190022	42767571	41560860	51909731	42274574	42495001
40409734	48749970	43956821	40461759	45360714	44044956	45852039	46245502	42972405	40368660	43313068	56208455	48316409	47203646	24921333	0	26859952	28469777	32143111	46735057	41783249	46104343	42636866	43515214	44834165	51954634	47997942	54354011	53304399	49471711	46104088	49182469	50586352	48527456	48113972	43035468	38129977	44308901	39144582	34245217	40914444	41026499	45785657	42148892	42525046	40118918	40626953	51438362	49299415	39239993	40765944	47672833	46641771	46931682	43258998	44918703	44006606	47788055	50784875	43471781	46641316	40534475	39659515	46451784	53884474	45505380	44953578	47507860	48047866	45497143	43094945	45297453	44933018	43944569	53046400	44508977	44664070
33515578	48577088	40090773	34877043	39801542	40217386	43731653	41685838	37396707	33947444	40405660	53491485	42558477	41382190	24375895	26859952	0	26709801	27618805	44516901	37713641	43982087	39990024	39703854	41534933	50319798	45856462	46374183	44420395	42528251	37104572	38499673	40490132	39975810	39336650	41038634	34178545	43131707	36812898	31852445	38000430	38140141	43930745	39317620	39665274	36816872	37611719	50557470	47971229	35226773	36828796	47248643	42406397	42617564	39534096	40945531	40178376	45341663	48667573	39472447	43489188	37817341	35840523	45105286	53282326	37906594	38171120	40055096	40328712	39458177	36851397	39629767	39921796	38051419	49392070	39047621	39292128
42621841	50295501	42605650	40257406	42762957	43471719	46460248	44498067	42038282	40388829	43908853	53975630	45569274	44766265	28356112	28469777	26709801	0	31356726	45652576	40953964	45469600	42511689	44755649	45604304	50430357	47452599	57502050	55253954	52376224	47618787	49711232	51701765	49028623	48667241	41508447	37250412	43582990	39336729	36688938	40611825	40918408	44666466	41953293	42165099	41617077	41270698	48977015	47027308	37345536	39058929	45210794	47170848	47051685	45417863	46971448	45116207	47859038	50480582	42096814	45702563	41491686	41782466	44567797	51002377	46414281	45395523	49686931	49850141	46724918	44706124	43496928	43985123	42858474	51008107	43704340	43498789
38664667	53353249	45997224	40759362	45053267	45271605	48439998	47366385	43322862	38993149	45095395	58365276	48324194	47206611	30146274	32143111	27618805	31356726	0	49365036	43241954	49209736	45231739	44675439	46564836	55466157	51022155	51385182	49484258	47899860	42605517	43477924	45577799	45303985	44496837	46258055	40025726	48175162	42244769	36679756	43799313	43960818	48860954	44789427	45233845	41755801	42802058	55334801	52984134	40561690	42208161	51987776	47804524	48066609	44862477	46256768	45189035	50722642	53988128	44980120	49145229	43034404	40808508	50210317	58149353	43415097	43700017	45178559	45553407	45114338	42550684	45083286	45318549	43694660	54606513	44730706	45070257
52003591	57427763	51069834	48381452	49034713	48656213	49388462	50072973	48117470	46789931	48084587	57243108	51250412	50217823	45898400	46735057	44516901	45652576	49365036	0	24212250	24952832	23795271	27977809	27490878	27578791	26195927	64328804	62171816	57447624	52954179	57582588	59297405	54510349	54455737	33227021	31737328	34136304	31488055	37847394	34435713	35099136	30190660	29551003	29990515	31018535	30034076	32073809	30947750	31914920	33418823	33605914	35582392	35255889	35212621	37679982	30911763	32243646	34263798	29354942	32132713	28044916	30857492	26862079	31556577	49802003	47278349	53963271	54334405	48981202	47000778	48658444	49447279	48808348	54718481	48517958	48258437
44639205	52823583	45265180	41709548	43496849	43606909	45271630	44619275	41805512	40288151	43388955	53745596	45363252	44400163	40162188	41783249	37713641	40953964	43241954	24212250	0	22525212	21449051	24402657	24927796	27637751	25383989	56668948	54515214	49936678	45136133	49606042	51447399	46981667	46855631	30907359	26720042	31441774	28200661	33550802	29819747	30400718	29440808	26635319	26407867	28018221	27105554	33225819	30874426	27967450	28866275	33930894	30521502	30309637	30663801	32635008	27218397	29402534	32029018	25076330	28260923	25796582	27275968	27153539	33408389	42064753	40066287	46396883	46638491	41872390	39809332	42879108	43796523	42589378	50111243	42611234	42497969
51722625	55958817	49194330	46721964	47860597	47767117	48748496	48357049	46479216	46317755	47680281	56093450	49297266	48446843	45175658	46104343	43982087	45469600	49209736	24952832	22525212	0	20950589	26821745	26505596	25542241	24606719	64023576	61818720	56505292	52188889	57434832	59127041	53688933	53813081	32714317	30725996	30981916	29975923	37677756	32195331	32857322	29960464	27025201	26589375	30674747	29259378	31065527	29141724	31852026	31301935	32803304	33947400	33657933	33741985	35738294	30009685	29710208	31596922	27212498	27642405	27549536	30202278	25705005	30033171	48583167	46030173	53117391	53446585	47429206	45772966	47663520	48685393	47837340	53278335	47463102	47039765
47284334	54765326	47677701	44150609	45591504	45094568	46412349	46672570	44091401	42482812	44642640	55321443	47804555	46632082	41298329	42636866	39990024	42511689	45231739	23795271	21449051	20950589	0	24233240	24332671	27049376	24252932	59458387	57356135	52687543	48095832	52533609	54348850	49909956	49781804	31773046	28753949	31079281	27585022	33745447	31070954	31765793	28180125	24631594	24998802	26249138	25665243	31155780	29405163	29452513	29878014	32927465	32303919	32110854	30526330	33030867	27065454	28970213	31486467	26237283	27708660	23678805	25551953	24862990	31404764	45484300	43212030	49242510	49636958	44740575	42606969	45067465	45867914	44891113	52385596	44719081	44509502
44910326	56513912	48902347	43759773	46819680	45936412	48231371	48260128	44614971	41559004	45473736	58169659	49112745	47775568	41622915	43515214	39703854	44755649	44675439	27977809	24402657	26821745	24233240	0	18285033	28221876	23923982	56107637	54069225	50134995	45115346	48869113	50751564	47514444	47127074	36651094	31828677	36793793	31790810	32900557	33422006	33892455	35939541	31958876	32633016	28593352	29252499	40406658	38412581	33888699	34721426	40315057	33099367	32973644	30747750	33270891	24715444	31258883	34397009	32242873	35175472	26940197	26500685	33607876	41377610	42960184	41171486	46439458	46530696	42681499	40247611	45683863	46061490	44564593	54579880	45073849	45165294
47321729	57294829	49947678	45315934	47895077	46987275	49017440	49284077	45962954	43430989	46543171	58559936	50150636	48836023	43245716	44834165	41534933	45604304	46564836	27490878	24927796	26505596	24332671	18285033	0	26898905	23124971	58664054	56599340	52336362	47542209	51548598	53368969	49603213	49358467	36561283	32600524	36713630	32242897	34229542	33839369	34442176	35706088	32262635	32991427	29574993	29914718	39405937	37596910	34438452	35368565	39379722	33811364	33654761	31656253	34396758	25371123	31062232	33927302	32796528	35351313	27397836	27907218	32860339	40047261	45116265	43007645	48710825	48916917	44509048	42194620	46896818	47247729	46045770	55191755	46323018	46399469
57854108	59140246	52935849	51770055	52129400	51821820	52075649	52123190	51118123	51871684	51663732	57992581	53024607	52246630	51468767	51954634	50319798	50430357	55466157	27578791	27637751	25542241	27049376	28221876	26898905	0	21507002	69922379	67633527	61660213	57840818	63688395	65226974	58809240	59117870	36852406	36520095	36440779	36053964	43441821	35717752	36379999	36331401	35533194	35328292	38930312	37210129	34957346	33841961	38515493	38900516	35597201	37160661	36689056	38178228	40077323	33557050	30602059	31409293	34763647	35622338	35055031	38570483	30085760	32583070	53697802	50478406	58552456	58856562	51593363	50277449	51720937	52604904	52296493	55707952	51596969	50992626
52747828	57532178	50759057	48186735	49216558	48750502	49557547	49944888	47971143	47363166	48350706	57185617	50892725	49829378	47066057	47997942	45856462	47452599	51022155	26195927	25383989	24606719	24252932	23923982	23124971	21507002	0	64718171	62501703	57197491	52892720	58056423	59735690	54301754	54364580	35506106	33681333	35234509	32967276	38698125	33680246	34294073	34661249	32612846	32935314	34210088	33264067	35457544	34084843	35637585	36385442	35911771	34526279	34191126	34065526	36455323	29451136	28928909	30778713	32946449	34523868	30975071	33386101	29616606	34582178	49538024	46676062	53875772	54175756	47866781	46167997	48565803	49381286	48718023	54565052	48361463	47948226
42821305	65672615	59015440	52357034	55611151	55411431	58916934	57656145	52533952	46637197	55116467	70481020	58427784	57421337	50070760	54354011	46374183	57502050	51385182	64328804	56668948	64023576	59458387	56107637	58664054	69922379	64718171	0	41122808	39723820	36461053	36641788	38757497	39270703	38355491	64359861	55951076	66277974	58636699	53399776	59217253	59116418	65248084	59740415	60272895	55299871	56820488	73425711	70680466	57343840	59144511	72263976	55526966	55966283	51748197	52397796	54896729	61157570	64815810	59170724	63864029	56699090	52763002	67449419	76452205	46891001	49509551	46418221	46472665	50019928	47332436	53900156	52922901	50949146	64576293	52784896	53446685
41605369	64331979	56652168	50074830	52652301	53132073	56996728	55205419	50182364	44410003	53250459	67971204	55545366	54599261	48884864	53304399	44420395	55253954	49484258	62171816	54515214	61818720	57356135	54069225	56599340	67633527	62501703	41122808	0	37592120	33659823	33989360	36408081	35993541	35186383	62258143	53905732	64118946	56777263	51931802	57151347	57059848	63137794	57681787	58159267	53461175	54930926	71262451	68503472	55259356	57074249	70144692	53025584	53514539	49904645	50394774	52706877	58708322	62294980	56962764	61598383	54843736	50979386	65336927	74189399	44800423	47271643	44717163	44734445	48223910	45594898	51393558	50765797	48587898	62124765	50649556	51244349
40344937	58590485	52082254	46316232	49467979	49077169	52019092	51040109	46401642	42140155	49044237	62813390	51748184	50813133	45562678	49471711	42528251	52376224	47899860	57447624	49936678	56505292	52687543	50134995	52336362	61660213	57197491	39723820	37592120	0	29278323	34520610	36192227	30104409	30061799	57663017	49919848	59081456	52642065	48941328	52355295	52217352	58659456	53419187	53610137	50432233	51354034	66002879	63225608	51895220	53353155	65124630	46923078	47304273	44824197	45252200	47997967	51994582	55296722	52636744	56674071	51144876	48163988	60192383	68448245	43040679	44526063	43469041	43602327	45080162	42607712	48114954	47521371	45742060	57238399	47104236	47573811
35878744	56896806	48546561	41518237	44616010	45126784	48811871	47102880	42019837	37079984	45443504	59703017	47279725	46257788	41827245	46104088	37104572	47618787	42605517	52954179	45136133	52188889	48095832	45115346	47542209	57840818	52892720	36461053	33659823	29278323	0	27750771	30301516	25784658	25401164	53690128	45383171	55406943	48384840	44564487	48423566	48370969	54319627	48781320	49102208	45338244	46579273	62234022	59446817	47128373	48750870	61436327	41820493	42274012	40070634	40618513	42877522	47399569	50953849	48062857	52356224	46568731	43036685	56216702	64982574	37754022	39437566	38397854	38517720	40718285	38057149	43494453	43533856	41295423	54145660	42755855	43317272
36165215	61715527	52585488	44908968	46496401	48629101	53229616	50605795	45364574	38601719	49162739	64247478	50095450	49327853	44546238	49182469	38499673	49711232	43477924	57582588	49606042	57434832	52533609	48869113	51548598	63688395	58056423	36641788	33989360	34520610	27750771	0	28911791	30631953	29500363	57903049	49034106	60069672	52169349	47035592	52944491	52991958	58526924	52797421	53477891	47865949	49911168	67133705	64379710	50108976	52153797	66143018	48284812	48747661	45166921	45989128	47653089	54385192	58269738	52156404	57144849	50015226	45379878	61046109	70432619	38954847	41658759	39230255	39115749	43520026	40657506	45805210	45669303	42891348	58041369	45732922	46389897
38087300	62712168	54070669	46779301	49064912	50350120	54662761	52421218	47168437	40835368	50770666	65668901	52263283	51364742	45992423	50586352	40490132	51701765	45577799	59297405	51447399	59127041	54348850	50751564	53368969	65226974	59735690	38757497	36408081	36192227	30301516	28911791	0	33269834	32213794	59532396	50860711	61573563	53806158	48717919	54474254	54464525	60346039	54662528	55252512	49940028	51766013	68738100	66008137	52028541	53988516	67604667	50155459	50596190	46898646	47611473	49498686	56056305	59826701	53976081	58850026	51806833	47393451	62641548	71855206	41163698	43844282	41338920	41344180	45332273	42526937	48066671	47835954	45214389	59651178	47643987	48274644
38650714	57943474	49549811	43628297	45270642	46319838	50127593	47940216	43498931	39045110	46998238	59948065	47880985	47131626	44595813	48527456	39975810	49028623	45303985	54510349	46981667	53688933	49909956	47514444	49603213	58809240	54301754	39270703	35993541	30104409	25784658	30631953	33269834	0	25640764	55348658	47446631	56953811	50491332	47288283	50244308	50193425	56000203	50832704	51035088	48011886	48881533	63398416	60668673	49042801	50670306	62707089	43283575	43656818	42097798	42628557	44846302	48452745	51781343	49807663	54116854	48808063	45824901	57547454	65891500	40467846	41770502	41658476	41558736	42984817	40577857	44507461	44519538	42431707	54365934	44212233	44577830
37908358	58136312	49665091	43379193	45200698	46333436	50203837	48097174	43434289	38590938	46944306	60345221	48013371	47173422	44097977	48113972	39336650	48667241	44496837	54455737	46855631	53813081	49781804	47127074	49358467	59117870	54364580	38355491	35186383	30061799	25401164	29500363	32213794	25640764	0	55276608	47174573	56988589	50310212	46808803	50239068	50217535	55923457	50666312	50957458	47463392	48592199	63593172	60826981	48699719	50369240	62837047	43510859	43900382	42067896	42587655	44770826	48941101	52356325	49659737	54085126	48558767	45307343	57660394	66216378	39738136	41264514	40796788	40718938	42692407	40155827	44399599	44406474	42174797	54690390	44101923	44593832
49803976	53103574	46634857	44711281	47095332	46822246	47722497	47690104	45920901	45461266	46513620	54741575	48731995	47862834	42410279	43035468	41038634	41508447	46258055	33227021	30907359	32714317	31773046	36651094	36561283	36852406	35506106	64359861	62258143	57663017	53690128	57903049	59532396	55348658	55276608	0	24258871	26486493	25363134	32148525	25848982	26424817	33853843	32910762	32887312	34972562	33716895	35252590	33804393	27624007	29150078	27774219	43130143	42990024	42833256	44630239	40051378	40587727	42684765	33152071	35890182	33590771	35944511	31299796	35518132	45754148	42647330	51031196	51279630	44242175	42666539	46874433	47771804	47079169	52242384	46806411	46385340
41901255	49618269	41888726	38514790	41856821	41800941	43772662	42843655	39976982	38524203	41750855	52056018	43639190	42581243	36703726	38129977	34178545	37250412	40025726	31737328	26720042	30725996	28753949	31828677	32600524	36520095	33681333	55951076	53905732	49919848	45383171	49034106	50860711	47446631	47174573	24258871	0	25403834	22602879	27418472	22521677	22894590	32499576	29694755	29556127	30446335	29704612	36299631	34004176	24044580	25658095	29727892	38139716	37996065	37434647	39197446	35029163	37539446	40352168	29361200	32947367	29715812	30776018	31152295	37521589	38032917	35696241	43108445	43232197	37412388	35436360	41317438	42242785	40950924	48542177	41004454	40823823
51675131	53685067	47361672	45777140	48255129	48027379	48887268	48403247	46812632	46881263	47939293	55490518	49331582	48580345	43875970	44308901	43131707	43582990	48175162	34136304	31441774	30981916	31079281	36793793	36713630	36440779	35234509	66277974	64118946	59081456	55406943	60069672	61573563	56953811	56988589	26486493	25403834	0	24765375	33273708	25838569	26292094	34495234	32468819	31838743	35716211	34261274	35191657	33339300	28839056	27964017	26938104	43925956	43871877	43245261	44759236	40735295	40491136	42469132	33374370	34572507	34340658	36630020	31337655	34971469	46891411	43768963	52392559	52526435	45000192	43644168	48092746	49144293	48431734	52912641	48036928	47592973
44592662	51809038	44668883	41493227	44496118	43813622	45182001	45297394	42588283	40913156	43227802	53998201	46509791	45383776	37895329	39144582	36812898	39336729	42244769	31488055	28200661	29975923	27585022	31790810	32242897	36053964	32967276	58636699	56777263	52642065	48384840	52169349	53806158	50491332	50310212	25363134	22602879	24765375	0	27562085	24227330	24879129	32109695	29103228	29492410	29645960	29208997	35308864	33523527	25543937	26197712	28114119	39794333	39886514	37330226	39538091	35208080	37540593	40231967	31175089	33771528	28751363	30165773	30064700	36564706	41880008	39400372	46110436	46339894	40610491	38641733	43768441	44448764	43396199	51075820	43379897	43175378
39533085	51250961	44375260	39633088	44977585	43530777	45822552	46130781	42378802	38785815	42668475	56300934	47718732	46324805	32547518	34245217	31852445	36688938	36679756	37847394	33550802	37677756	33745447	32900557	34229542	43441821	38698125	53399776	51931802	48941328	44564487	47035592	48717919	47288283	46808803	32148525	27418472	33273708	27562085	0	28669207	28982072	38811318	35036797	35965797	31164053	32319376	44159547	42166184	30751932	32535213	37942546	42360244	42561585	38443949	40456124	36093357	42216620	45502950	36959810	40516297	31675384	30504770	38474815	46551877	39623101	38117231	42700803	42827995	39129632	36620624	43912970	43830255	42568476	52956511	43198796	43284687
44712652	49352626	41903199	39443295	44123794	43718988	45194269	44328898	41903259	41524984	43684780	52872395	45044029	44084014	39619405	40914444	38000430	40611825	43799313	34435713	29819747	32195331	31070954	33422006	33839369	35717752	33680246	59217253	57151347	52355295	48423566	52944491	54474254	50244308	50239068	25848982	22521677	25838569	24227330	28669207	0	19296763	35970811	32969740	32502666	34306288	33322547	38236472	35953311	28893995	29473638	30853249	40485059	40533436	39791140	41310837	37454008	38100701	40550041	33227043	35442190	33113869	34420691	33075676	38748954	38555562	35365504	44417058	44429556	36293433	34786631	43216403	44143024	43007283	49506750	42854067	42462306
44588159	49145871	41748876	39420410	44172629	43795081	45277014	44171307	41837498	41615793	43719047	52853880	44970040	44153047	39681856	41026499	38140141	40918408	43960818	35099136	30400718	32857322	31765793	33892455	34442176	36379999	34294073	59116418	57059848	52217352	48370969	52991958	54464525	50193425	50217535	26424817	22894590	26292094	24879129	28982072	19296763	0	36605810	33479881	33036677	34859183	33819364	38973347	36608424	29420486	29949511	31492064	40857330	40939093	40167157	41621094	37931865	38585770	41077256	33674196	35839345	33644454	34957800	33882131	39494957	38355205	35200657	44205943	44219259	35952928	34532610	43220928	44106219	43076416	49422325	42848158	42485629
51987273	56962345	50803318	48255992	48249783	47956965	48498490	49335037	47526150	46687137	47652553	56502686	50820212	49870527	44981316	45785657	43930745	44666466	48860954	30190660	29440808	29960464	28180125	35939541	35706088	36331401	34661249	65248084	63137794	58659456	54319627	58526924	60346039	56000203	55923457	33853843	32499576	34495234	32109695	38811318	35970811	36605810	0	21700957	22318239	25113801	23585192	23977659	23240462	30750688	31725311	32252768	41476680	41251935	40631895	42834186	37704157	38721822	40878886	25417900	26453001	24680504	28152004	22380401	27055985	50429485	47986481	54483169	54965243	49575510	47601272	48460228	49319683	48775456	54138933	48493564	48159535
46899544	54636848	47502953	43854363	44892672	44700796	45927551	46114416	43453361	42108632	44438224	55021413	47431539	46283146	40763781	42148892	39317620	41953293	44789427	29551003	26635319	27025201	24631594	31958876	32262635	35533194	32612846	59740415	57681787	53419187	48781320	52797421	54662528	50832704	50666312	32910762	29694755	32468819	29103228	35036797	32969740	33479881	21700957	0	17387496	20935870	19933539	25165392	23510963	28934065	28967712	33028373	37878471	37771530	36105686	38289549	33850760	35848243	38530473	22974883	22253700	21043829	23448487	22255156	28893306	45243016	43132734	49017576	49449156	44589625	42445971	44728073	45613774	44554043	51956538	44470717	44294700
47416392	54157746	46939795	43695377	44761090	44742246	46074731	45685042	43247013	42531160	44776688	54576825	46832605	45864082	41204181	42525046	39665274	42165099	45233845	29990515	26407867	26589375	24998802	32633016	32991427	35328292	32935314	60272895	58159267	53610137	49102208	53477891	55252512	51035088	50957458	32887312	29556127	31838743	29492410	35965797	32502666	33036677	22318239	17387496	0	22549562	21196653	25267280	23053879	29157379	28670382	32864181	37654777	37601138	36629324	38530171	34505476	35720037	38205129	22252075	20865598	22618739	24892035	22635958	28414194	45213070	43036148	49415108	49744232	44475223	42480631	44748935	45723588	44698951	51386532	44535839	44275344
